bucket,action,festival,category,year,nominee,movie_title,won,tmdb_id,source_file,review_required,notes
A,DROP,Golden Globe,Best Comedy/Musical,2011,,The Tourist,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Golden Globe,Best Comedy/Musical,2011,,The Tourist,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Golden Globe,Best Drama,2010,,The Hurt Locker,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Golden Globe,Best Drama,2010,,The Hurt Locker,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Golden Globe,Best Drama,2010,,Inglourious Basterds,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Golden Globe,Best Drama,2010,,Inglourious Basterds,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Golden Globe,Best Drama,2010,,Precious,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Golden Globe,Best Drama,2010,,Precious,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Golden Globe,Best Drama,2010,,Up in the Air,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Golden Globe,Best Drama,2010,,Up in the Air,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Golden Globe,Best Comedy/Musical,2010,,500 Days of Summer,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Golden Globe,Best Comedy/Musical,2010,,500 Days of Summer,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Golden Globe,Best Comedy/Musical,2010,,It's Complicated,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Golden Globe,Best Comedy/Musical,2010,,It's Complicated,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Golden Globe,Best Comedy/Musical,2010,,Julie & Julia,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Golden Globe,Best Comedy/Musical,2010,,Julie & Julia,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Golden Globe,Best Comedy/Musical,2010,,Nine,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Golden Globe,Best Comedy/Musical,2010,,Nine,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Cannes,Palme d'Or,2024,,All We Imagine as Light,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Cannes,Palme d'Or,2024,,All We Imagine as Light,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Cannes,Palme d'Or,2024,,The Apprentice,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Cannes,Palme d'Or,2024,,The Apprentice,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Cannes,Palme d'Or,2024,,Bird,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Cannes,Palme d'Or,2024,,Bird,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Cannes,Palme d'Or,2024,,Caught by the Tides,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Cannes,Palme d'Or,2024,,Caught by the Tides,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Cannes,Palme d'Or,2024,,The Girl with the Needle,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Cannes,Palme d'Or,2024,,The Girl with the Needle,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Cannes,Palme d'Or,2024,,Grand Tour,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Cannes,Palme d'Or,2024,,Grand Tour,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Cannes,Palme d'Or,2024,,Kinds of Kindness,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Cannes,Palme d'Or,2024,,Kinds of Kindness,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Cannes,Palme d'Or,2024,,L'Amour ouf,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Cannes,Palme d'Or,2024,,L'Amour ouf,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Cannes,Palme d'Or,2024,,Limonov: The Ballad,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Cannes,Palme d'Or,2024,,Limonov: The Ballad,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Cannes,Palme d'Or,2024,,Marcello Mio,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Cannes,Palme d'Or,2024,,Marcello Mio,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Cannes,Palme d'Or,2024,,Megalopolis,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Cannes,Palme d'Or,2024,,Megalopolis,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Cannes,Palme d'Or,2024,,Motel Destino,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Cannes,Palme d'Or,2024,,Motel Destino,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Cannes,Palme d'Or,2024,,Oh Canada,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Cannes,Palme d'Or,2024,,Oh Canada,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Cannes,Palme d'Or,2024,,Parthenope,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Cannes,Palme d'Or,2024,,Parthenope,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Cannes,Palme d'Or,2024,,The Seed of the Sacred Fig,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Cannes,Palme d'Or,2024,,The Seed of the Sacred Fig,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Cannes,Palme d'Or,2024,,The Shrouds,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Cannes,Palme d'Or,2024,,The Shrouds,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Cannes,Palme d'Or,2024,,The Substance,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Cannes,Palme d'Or,2024,,The Substance,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Cannes,Palme d'Or,2024,,Three Kilometres to the End of the World,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Cannes,Palme d'Or,2024,,Three Kilometres to the End of the World,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Cannes,Palme d'Or,2024,,Wild Diamond,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Cannes,Palme d'Or,2024,,Wild Diamond,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,KEEP,Venice,Golden Lion,2024,,April,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Venice,Golden Lion,2024,,April,false,0,awardssample.csv,FALSE,Exact duplicate — canonical is awards7coltemplate.csv
A,KEEP,Venice,Golden Lion,2024,,Babygirl,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Venice,Golden Lion,2024,,Babygirl,false,0,awardssample.csv,FALSE,Exact duplicate — canonical is awards7coltemplate.csv
A,KEEP,Venice,Golden Lion,2024,,The Brutalist,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Venice,Golden Lion,2024,,The Brutalist,false,0,awardssample.csv,FALSE,Exact duplicate — canonical is awards7coltemplate.csv
A,KEEP,Venice,Golden Lion,2024,,Diva Futura,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Venice,Golden Lion,2024,,Diva Futura,false,0,awardssample.csv,FALSE,Exact duplicate — canonical is awards7coltemplate.csv
A,KEEP,Venice,Golden Lion,2024,,Harvest,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Venice,Golden Lion,2024,,Harvest,false,0,awardssample.csv,FALSE,Exact duplicate — canonical is awards7coltemplate.csv
A,KEEP,Venice,Golden Lion,2024,,I'm Still Here,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Venice,Golden Lion,2024,,I'm Still Here,false,0,awardssample.csv,FALSE,Exact duplicate — canonical is awards7coltemplate.csv
A,KEEP,Venice,Golden Lion,2024,,Kill the Jockey,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Venice,Golden Lion,2024,,Kill the Jockey,false,0,awardssample.csv,FALSE,Exact duplicate — canonical is awards7coltemplate.csv
A,KEEP,Venice,Golden Lion,2024,,Love,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Venice,Golden Lion,2024,,Love,false,0,awardssample.csv,FALSE,Exact duplicate — canonical is awards7coltemplate.csv
A,KEEP,Venice,Golden Lion,2024,,Maria,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Venice,Golden Lion,2024,,Maria,false,0,awardssample.csv,FALSE,Exact duplicate — canonical is awards7coltemplate.csv
A,KEEP,Venice,Golden Lion,2024,,The Order,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Venice,Golden Lion,2024,,The Order,false,0,awardssample.csv,FALSE,Exact duplicate — canonical is awards7coltemplate.csv
A,KEEP,Venice,Golden Lion,2024,,Queer,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Venice,Golden Lion,2024,,Queer,false,0,awardssample.csv,FALSE,Exact duplicate — canonical is awards7coltemplate.csv
A,KEEP,Venice,Golden Lion,2024,,The Quiet Son,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Venice,Golden Lion,2024,,The Quiet Son,false,0,awardssample.csv,FALSE,Exact duplicate — canonical is awards7coltemplate.csv
A,KEEP,Venice,Golden Lion,2024,,Sicilian Letters,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Venice,Golden Lion,2024,,Sicilian Letters,false,0,awardssample.csv,FALSE,Exact duplicate — canonical is awards7coltemplate.csv
A,KEEP,Venice,Golden Lion,2024,,Stranger Eyes,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Venice,Golden Lion,2024,,Stranger Eyes,false,0,awardssample.csv,FALSE,Exact duplicate — canonical is awards7coltemplate.csv
A,KEEP,Venice,Golden Lion,2024,,Three Friends,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Venice,Golden Lion,2024,,Three Friends,false,0,awardssample.csv,FALSE,Exact duplicate — canonical is awards7coltemplate.csv
A,KEEP,Venice,Golden Lion,2024,,Vermiglio,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Venice,Golden Lion,2024,,Vermiglio,false,0,awardssample.csv,FALSE,Exact duplicate — canonical is awards7coltemplate.csv
A,KEEP,Venice,Golden Lion,2024,,Youth (Homecoming),false,0,awards7coltemplate.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Venice,Golden Lion,2024,,Youth (Homecoming),false,0,awardssample.csv,FALSE,Exact duplicate — canonical is awards7coltemplate.csv
A,DROP,Berlin,Golden Bear,2024,,Another End,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Berlin,Golden Bear,2024,,Another End,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Berlin,Golden Bear,2024,,Architecton,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Berlin,Golden Bear,2024,,Architecton,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Berlin,Golden Bear,2024,,Black Tea,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Berlin,Golden Bear,2024,,Black Tea,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Berlin,Golden Bear,2024,,La Cocina,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Berlin,Golden Bear,2024,,La Cocina,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Berlin,Golden Bear,2024,,The Devil's Bath,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Berlin,Golden Bear,2024,,The Devil's Bath,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Berlin,Golden Bear,2024,,A Different Man,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Berlin,Golden Bear,2024,,A Different Man,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Berlin,Golden Bear,2024,,The Empire,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Berlin,Golden Bear,2024,,The Empire,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Berlin,Golden Bear,2024,,From Hilde With Love,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Berlin,Golden Bear,2024,,From Hilde With Love,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Berlin,Golden Bear,2024,,Gloria!,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Berlin,Golden Bear,2024,,Gloria!,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Berlin,Golden Bear,2024,,My Favourite Cake,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Berlin,Golden Bear,2024,,My Favourite Cake,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Berlin,Golden Bear,2024,,Pepe,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Berlin,Golden Bear,2024,,Pepe,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Berlin,Golden Bear,2024,,Shambhala,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Berlin,Golden Bear,2024,,Shambhala,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Berlin,Golden Bear,2024,,Small Things Like These,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Berlin,Golden Bear,2024,,Small Things Like These,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Berlin,Golden Bear,2024,,Sons,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Berlin,Golden Bear,2024,,Sons,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Berlin,Golden Bear,2024,,Suspended Time,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Berlin,Golden Bear,2024,,Suspended Time,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Berlin,Golden Bear,2024,,A Traveler's Needs,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Berlin,Golden Bear,2024,,A Traveler's Needs,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Berlin,Golden Bear,2024,,Who Do I Belong To,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Berlin,Golden Bear,2024,,Who Do I Belong To,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,2019,,Ford v Ferrari,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,2019,,Ford v Ferrari,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,2019,,The Irishman,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,2019,,The Irishman,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,2019,,Jojo Rabbit,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,2019,,Jojo Rabbit,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,2019,,Joker,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,2019,,Joker,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,2019,,Little Women,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,2019,,Little Women,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,2019,,Marriage Story,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,2019,,Marriage Story,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,2019,,1917,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,2019,,1917,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,2019,,Once Upon a Time in Hollywood,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,2019,,Once Upon a Time in Hollywood,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,2018,,Black Panther,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,2018,,Black Panther,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,2018,,BlacKkKlansman,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
